               MeNH2-MeOH_1.25         -0.09039397971037033     
               MeNH2-MeOH_1.50          -0.0503428246297517     
               MeNH2-MeOH_2.00         -0.01745287516996541     
              MeNH2-MeNH2_0.90         -0.16932722408046175     
              MeNH2-MeNH2_0.95         -0.18476298904124633     
              MeNH2-MeNH2_1.00          -0.1863374193112577     
              MeNH2-MeNH2_1.05          -0.1796253766110567     
              MeNH2-MeNH2_1.10         -0.16830376932057334     
              MeNH2-MeNH2_1.25         -0.12622477578088365     
              MeNH2-MeNH2_1.50        -0.059253267740587034     
              MeNH2-MeNH2_2.00         -0.01696766256054616     
            MeNH2-Peptide_0.90          -0.2126574341923515     
            MeNH2-Peptide_0.95         -0.23098902356150575     
            MeNH2-Peptide_1.00         -0.23436113262187064     
            MeNH2-Peptide_1.05           -0.228439573311789     
            MeNH2-Peptide_1.10         -0.21697340368200457     
            MeNH2-Peptide_1.25          -0.1447618915312887     
            MeNH2-Peptide_1.50         -0.06365679704094873     
            MeNH2-Peptide_2.00         -0.02018079491199387     
              MeNH2-Water_0.90          -0.3304335809002623     
              MeNH2-Water_0.95         -0.34420293354969544     
              MeNH2-Water_1.00          -0.3411203185000886     
              MeNH2-Water_1.05         -0.32765747234998344     
              MeNH2-Water_1.10         -0.30827964582977074     
              MeNH2-Water_1.25         -0.23954563430970666     
              MeNH2-Water_1.50           -0.144350845559984     
              MeNH2-Water_2.00         -0.05370449406973421     
             Peptide-MeOH_0.90          -0.2521589548209704     
             Peptide-MeOH_0.95          -0.2689977442801137     
             Peptide-MeOH_1.00           -0.271157799500088     
             Peptide-MeOH_1.05         -0.26421008773968424     
             Peptide-MeOH_1.10          -0.2519301437600916     
             Peptide-MeOH_1.25         -0.20377243022949187     
             Peptide-MeOH_1.50         -0.13205227154094246     
             Peptide-MeOH_2.00         -0.05804392781055867     
            Peptide-MeNH2_0.90          -0.3245323815908705     
            Peptide-MeNH2_0.95          -0.3420466463394405     
            Peptide-MeNH2_1.00          -0.3425154410997493     
            Peptide-MeNH2_1.05           -0.332240251609619     
            Peptide-MeNH2_1.10         -0.31559135757925105     
            Peptide-MeNH2_1.25         -0.25226017874956597     
            Peptide-MeNH2_1.50          -0.1595342690598045     
            Peptide-MeNH2_2.00         -0.06638526439928683     
          Peptide-Peptide_0.90          -0.3680350183703922     
          Peptide-Peptide_0.95          -0.3861929155709731     
          Peptide-Peptide_1.00          -0.3872823213605443     
          Peptide-Peptide_1.05         -0.37748141757128906     
          Peptide-Peptide_1.10          -0.3611210218805354     
          Peptide-Peptide_1.25          -0.2968060705707103     
          Peptide-Peptide_1.50         -0.19769140299194987     
          Peptide-Peptide_2.00         -0.07893354176121647     
            Peptide-Water_0.90           -0.215051945750929     
            Peptide-Water_0.95         -0.22833612732119946     
            Peptide-Water_1.00          -0.2292473273109863     
            Peptide-Water_1.05         -0.22267039267990185     
            Peptide-Water_1.10         -0.21181050572977256     
            Peptide-Water_1.25          -0.1708591153010275     
            Peptide-Water_1.50          -0.1116843512008927     
            Peptide-Water_2.00         -0.05138337767948542     
         Uracil-Uracil_BP_0.90          -0.7627895926962083     
         Uracil-Uracil_BP_0.95          -0.7980810743938491     
         Uracil-Uracil_BP_1.00          -0.7972729432949563     
         Uracil-Uracil_BP_1.05          -0.7734182169933774     
         Uracil-Uracil_BP_1.10          -0.7356615850967501     
         Uracil-Uracil_BP_1.25           -0.591926730094201     
         Uracil-Uracil_BP_1.50         -0.37742977169364167     
         Uracil-Uracil_BP_2.00         -0.15247820169497572     
           Water-Pyridine_0.90          -0.3182247761897088     
           Water-Pyridine_0.95          -0.3285189481885027     
           Water-Pyridine_1.00          -0.3236488889588145     
           Water-Pyridine_1.05          -0.3095819667296382     
           Water-Pyridine_1.10          -0.2904169134399126     
           Water-Pyridine_1.25          -0.2247575324099671     
           Water-Pyridine_1.50          -0.1358647284196195     
           Water-Pyridine_2.00         -0.05237579681943316     
            MeOH-Pyridine_0.90         -0.33324110760895564     
            MeOH-Pyridine_0.95         -0.34859188114842254     
            MeOH-Pyridine_1.00          -0.3467409257500549     
            MeOH-Pyridine_1.05          -0.3342062191295554     
            MeOH-Pyridine_1.10          -0.3154871699798605     
            MeOH-Pyridine_1.25           -0.247528936359231     
            MeOH-Pyridine_1.50          -0.1516275504091027     
            MeOH-Pyridine_2.00         -0.05886259655835602     
                AcOH-AcOH_0.90          -0.8778769969803761     
                AcOH-AcOH_0.95          -0.9158072150512453     
                AcOH-AcOH_1.00          -0.9121837218599467     
                AcOH-AcOH_1.05          -0.8822419517609887     
                AcOH-AcOH_1.10          -0.8367833410602543     
                AcOH-AcOH_1.25          -0.6676510564702767     
                AcOH-AcOH_1.50          -0.4200859592510824     
                AcOH-AcOH_2.00         -0.16485151074994064     
              AcNH2-AcNH2_0.90          -0.7162502327491893     
              AcNH2-AcNH2_0.95          -0.7495126864596386     
              AcNH2-AcNH2_1.00           -0.748641277529714     
              AcNH2-AcNH2_1.05          -0.7261430073594966     
              AcNH2-AcNH2_1.10          -0.6907991507396218     
              AcNH2-AcNH2_1.25          -0.5575335427502068     
              AcNH2-AcNH2_1.50          -0.3603324983296261     
              AcNH2-AcNH2_2.00         -0.13537881185948208     
              AcOH-Uracil_0.90          -0.8759670771223682     
              AcOH-Uracil_0.95          -0.9134136811198914     
              AcOH-Uracil_1.00          -0.9118211662216709     
              AcOH-Uracil_1.05          -0.8851751729207535     
              AcOH-Uracil_1.10          -0.8433587776207787     
              AcOH-Uracil_1.25          -0.6841111831208764     
              AcOH-Uracil_1.50         -0.44466488012130867     
              AcOH-Uracil_2.00         -0.18816518112089398     
             AcNH2-Uracil_0.90          -0.8489207294242078     
             AcNH2-Uracil_0.95           -0.885239261924653     
             AcNH2-Uracil_1.00          -0.8861172664237529     
             AcNH2-Uracil_1.05          -0.8638909572237026     
             AcNH2-Uracil_1.10          -0.8272844162220281     
             AcNH2-Uracil_1.25          -0.6835263807242882     
             AcNH2-Uracil_1.50         -0.46011731102225895     
             AcNH2-Uracil_2.00         -0.21024328492239874     
    Benzene-Benzene_pi-pi_0.90           0.0360544378791019     
    Benzene-Benzene_pi-pi_0.95         -0.05398127487023885     
    Benzene-Benzene_pi-pi_1.00         -0.09097368762922997     
    Benzene-Benzene_pi-pi_1.05         -0.10011149435013067     
    Benzene-Benzene_pi-pi_1.10         -0.09561579682031152     
    Benzene-Benzene_pi-pi_1.25         -0.06029348664924328     
    Benzene-Benzene_pi-pi_1.50        -0.019828758149742498     
    Benzene-Benzene_pi-pi_2.00       -0.0023898244708107086     
  Pyridine-Pyridine_pi-pi_0.90         -0.00545942478129291     
  Pyridine-Pyridine_pi-pi_0.95         -0.09710990877010772     
  Pyridine-Pyridine_pi-pi_1.00         -0.13510661508007615     
  Pyridine-Pyridine_pi-pi_1.05         -0.14401884975995927     
  Pyridine-Pyridine_pi-pi_1.10          -0.1381015447605023     
  Pyridine-Pyridine_pi-pi_1.25          -0.0959805719612632     
  Pyridine-Pyridine_pi-pi_1.50        -0.041015390391294204     
  Pyridine-Pyridine_pi-pi_2.00        -0.010126980770110094     
      Uracil-Uracil_pi-pi_0.90          -0.2682204300926969     
      Uracil-Uracil_pi-pi_0.95          -0.3588553801910166     
      Uracil-Uracil_pi-pi_1.00         -0.38973955709116126     
      Uracil-Uracil_pi-pi_1.05          -0.3867404429911403     
      Uracil-Uracil_pi-pi_1.10         -0.36557934329175623     
      Uracil-Uracil_pi-pi_1.25          -0.2704634396941401     
      Uracil-Uracil_pi-pi_1.50         -0.14509195519349305     
      Uracil-Uracil_pi-pi_2.00         -0.04751197729274281     
   Benzene-Pyridine_pi-pi_0.90          0.01808092093870073     
   Benzene-Pyridine_pi-pi_0.95         -0.07846973195046303     
   Benzene-Pyridine_pi-pi_1.00         -0.11691208215052029     
   Benzene-Pyridine_pi-pi_1.05         -0.12532489733166585     
   Benzene-Pyridine_pi-pi_1.10         -0.11921529036135325     
   Benzene-Pyridine_pi-pi_1.25         -0.07933124697046878     
   Benzene-Pyridine_pi-pi_1.50        -0.030410076761654636     
   Benzene-Pyridine_pi-pi_2.00        -0.006081321251258487     
     Benzene-Uracil_pi-pi_0.90         -0.07761140870297822     
     Benzene-Uracil_pi-pi_0.95         -0.16728280750339763     
     Benzene-Uracil_pi-pi_1.00         -0.20256011690344167     
     Benzene-Uracil_pi-pi_1.05         -0.20735402540140058     
     Benzene-Uracil_pi-pi_1.10         -0.19612638620219514     
     Benzene-Uracil_pi-pi_1.25         -0.13530332810387335     
     Benzene-Uracil_pi-pi_1.50         -0.05910204150222853     
     Benzene-Uracil_pi-pi_2.00        -0.010691891401620524     
    Pyridine-Uracil_pi-pi_0.90          -0.0777759812099248     
    Pyridine-Uracil_pi-pi_0.95         -0.20393052680992696     
    Pyridine-Uracil_pi-pi_1.00         -0.24907307231296727     
    Pyridine-Uracil_pi-pi_1.05         -0.25285270131098514     
    Pyridine-Uracil_pi-pi_1.10         -0.23708790031196258     
    Pyridine-Uracil_pi-pi_1.25         -0.16347968121226586     
    Pyridine-Uracil_pi-pi_1.50         -0.07840832461261016     
    Pyridine-Uracil_pi-pi_2.00        -0.023486083811803837     
           Benzene-Ethene_0.90         0.011248481430811808     
           Benzene-Ethene_0.95         -0.03071451656978752     
           Benzene-Ethene_1.00        -0.047001406899653375     
           Benzene-Ethene_1.05         -0.04977941247943818     
           Benzene-Ethene_1.10        -0.046078302849309694     
           Benzene-Ethene_1.25        -0.026426591609379102     
           Benzene-Ethene_1.50        -0.006490715690233628     
           Benzene-Ethene_2.00        0.0008188368101400556     
            Uracil-Ethene_0.90         -0.08197745970210235     
            Uracil-Ethene_0.95         -0.11871120110117772     
            Uracil-Ethene_1.00         -0.13140449660204467     
            Uracil-Ethene_1.05          -0.1304759032009315     
            Uracil-Ethene_1.10         -0.12241543600066507     
            Uracil-Ethene_1.25         -0.08674448611145635     
            Uracil-Ethene_1.50         -0.04236829670117004     
            Uracil-Ethene_2.00        -0.011581269111957226     
            Uracil-Ethyne_0.90         -0.09331560184045884     
            Uracil-Ethyne_0.95          -0.1339263197510263     
            Uracil-Ethyne_1.00         -0.14778559814976688     
            Uracil-Ethyne_1.05         -0.14661430712976653     
            Uracil-Ethyne_1.10          -0.1375612679207734     
            Uracil-Ethyne_1.25           -0.097666832550658     
            Uracil-Ethyne_1.50         -0.04760090955051055     
            Uracil-Ethyne_2.00        -0.012428803931015864     
          Pyridine-Ethene_0.90         -0.01457822203019532     
          Pyridine-Ethene_0.95         -0.05089530245959395     
          Pyridine-Ethene_1.00         -0.06529956308031615     
          Pyridine-Ethene_1.05         -0.06749010660996646     
          Pyridine-Ethene_1.10         -0.06338506595102444     
          Pyridine-Ethene_1.25        -0.041116419449735986     
          Pyridine-Ethene_1.50         -0.01519174069062501     
          Pyridine-Ethene_2.00         -0.00165538457031289     
          Pentane-Pentane_0.90         -0.13390493785936997     
          Pentane-Pentane_0.95         -0.16873814329937886     
          Pentane-Pentane_1.00         -0.17574865799997497     
          Pentane-Pentane_1.05         -0.16826065167970228     
          Pentane-Pentane_1.10         -0.15400222427979315     
          Pentane-Pentane_1.25         -0.10416559357963706     
          Pentane-Pentane_1.50         -0.04842043638927862     
          Pentane-Pentane_2.00        -0.011674205708914087     
       Neopentane-Pentane_0.90         -0.09853997012032778     
       Neopentane-Pentane_0.95         -0.12349681660907663     
       Neopentane-Pentane_1.00         -0.12597798561910167     
       Neopentane-Pentane_1.05          -0.1181344573997194     
       Neopentane-Pentane_1.10         -0.10613893652043771     
       Neopentane-Pentane_1.25         -0.06910642501043185     
       Neopentane-Pentane_1.50         -0.03129428712054505     
       Neopentane-Pentane_2.00        -0.007704745799856028     
    Neopentane-Neopentane_0.90         -0.08215320368981338     
    Neopentane-Neopentane_0.95         -0.08989844732968777     
    Neopentane-Neopentane_1.00         -0.08787718673011113     
    Neopentane-Neopentane_1.05         -0.08113534051972238     
    Neopentane-Neopentane_1.10          -0.0725560302107624     
    Neopentane-Neopentane_1.25        -0.047409339329533395     
    Neopentane-Neopentane_1.50        -0.021750253020400123     
    Neopentane-Neopentane_2.00        -0.005441710489321849     
  Cyclopentane-Neopentane_0.90         -0.08903698049016384     
  Cyclopentane-Neopentane_0.95         -0.11367105700901448     
  Cyclopentane-Neopentane_1.00         -0.11742992709059763     
  Cyclopentane-Neopentane_1.05         -0.11131498257964267     
  Cyclopentane-Neopentane_1.10         -0.10098005850977643     
  Cyclopentane-Neopentane_1.25         -0.06737442086978263     
  Cyclopentane-Neopentane_1.50        -0.031342120889348735     
  Cyclopentane-Neopentane_2.00        -0.007759304919090937     
Cyclopentane-Cyclopentane_0.90         -0.10995436402026826     
Cyclopentane-Cyclopentane_0.95         -0.13490158321928902     
Cyclopentane-Cyclopentane_1.00          -0.1401794832208907     
Cyclopentane-Cyclopentane_1.05          -0.1327398770599757     
Cyclopentane-Cyclopentane_1.10         -0.11976065562066651     
Cyclopentane-Cyclopentane_1.25         -0.07826560931061977     
Cyclopentane-Cyclopentane_1.50        -0.035242863120402035     
Cyclopentane-Cyclopentane_2.00        -0.008461399719635665     
     Benzene-Cyclopentane_0.90         -0.08156633598991903     
     Benzene-Cyclopentane_0.95         -0.13206550439099374     
     Benzene-Cyclopentane_1.00          -0.1491637895906024     
     Benzene-Cyclopentane_1.05         -0.14698408242020378     
     Benzene-Cyclopentane_1.10          -0.1354607251005291     
     Benzene-Cyclopentane_1.25         -0.09016329388941813     
     Benzene-Cyclopentane_1.50        -0.039764663690220914     
     Benzene-Cyclopentane_2.00        -0.008212969689338934     
       Benzene-Neopentane_0.90          -0.0796068916497461     
       Benzene-Neopentane_0.95         -0.11600805265970848     
       Benzene-Neopentane_1.00         -0.12619340473065677     
       Benzene-Neopentane_1.05         -0.12274466075996315     
       Benzene-Neopentane_1.10         -0.11280071565943217     
       Benzene-Neopentane_1.25         -0.07555573164972884     
       Benzene-Neopentane_1.50        -0.034240847249748185     
       Benzene-Neopentane_2.00        -0.008172125360033533     
           Uracil-Pentane_0.90         -0.13823467497059028     
           Uracil-Pentane_0.95          -0.1850902373698773     
           Uracil-Pentane_1.00         -0.19887486256993725     
           Uracil-Pentane_1.05         -0.19391162978899956     
           Uracil-Pentane_1.10         -0.17586296757144737     
           Uracil-Pentane_1.25         -0.11019278149069578     
           Uracil-Pentane_1.50         -0.04508869007895555     
           Uracil-Pentane_2.00        -0.009651847080931475     
      Uracil-Cyclopentane_0.90         -0.10273422827049217     
      Uracil-Cyclopentane_0.95         -0.15252752356082055     
      Uracil-Cyclopentane_1.00          -0.1671701436598596     
      Uracil-Cyclopentane_1.05          -0.1634779836595044     
      Uracil-Cyclopentane_1.10          -0.1510114161801539     
      Uracil-Cyclopentane_1.25         -0.10236451923083223     
      Uracil-Cyclopentane_1.50        -0.046646623161905154     
      Uracil-Cyclopentane_2.00        -0.011182505380020302     
        Uracil-Neopentane_0.90         -0.11110065340108122     
        Uracil-Neopentane_0.95          -0.1485172516104285     
        Uracil-Neopentane_1.00         -0.15722074303994305     
        Uracil-Neopentane_1.05          -0.1512847031108322     
        Uracil-Neopentane_1.10          -0.1384802387401578     
        Uracil-Neopentane_1.25         -0.09299282792017038     
        Uracil-Neopentane_1.50         -0.04274273201917822     
        Uracil-Neopentane_2.00        -0.010556116320003639     
           Ethene-Pentane_0.90         -0.07521828210064996     
           Ethene-Pentane_0.95         -0.09071548127121787     
           Ethene-Pentane_1.00         -0.09247456481080008     
           Ethene-Pentane_1.05          -0.0872411620011917     
           Ethene-Pentane_1.10         -0.07884705527067126     
           Ethene-Pentane_1.25         -0.05176047001077677     
           Ethene-Pentane_1.50        -0.022991930911302916     
           Ethene-Pentane_2.00        -0.005222521890573262     
           Ethyne-Pentane_0.90         -0.04846536884087982     
           Ethyne-Pentane_0.95         -0.07233063768035208     
           Ethyne-Pentane_1.00         -0.07887534105066152     
           Ethyne-Pentane_1.05         -0.07651352891116403     
           Ethyne-Pentane_1.10         -0.07000948271070229     
           Ethyne-Pentane_1.25         -0.04603943397069088     
           Ethyne-Pentane_1.50        -0.020042088990521734     
           Ethyne-Pentane_2.00         -0.00443916861058824     
          Peptide-Pentane_0.90         -0.14919254793039727     
          Peptide-Pentane_0.95         -0.17489309102165862     
          Peptide-Pentane_1.00          -0.1812204594107243     
          Peptide-Pentane_1.05         -0.17604589954135008     
          Peptide-Pentane_1.10           -0.164623150440093     
          Peptide-Pentane_1.25         -0.11963315324101131     
          Peptide-Pentane_1.50        -0.055107141951339145     
          Peptide-Pentane_2.00        -0.012772722530826286     
       Benzene-Benzene_TS_0.90        -0.059662912340172625     
       Benzene-Benzene_TS_0.95         -0.10480920482950751     
       Benzene-Benzene_TS_1.00         -0.12088834492897149     
       Benzene-Benzene_TS_1.05         -0.12129688583900133     
       Benzene-Benzene_TS_1.10         -0.11382649283041246     
       Benzene-Benzene_TS_1.25         -0.07940631244036922     
       Benzene-Benzene_TS_1.50        -0.037662560919670796     
       Benzene-Benzene_TS_2.00         -0.00987075003922655     
     Pyridine-Pyridine_TS_0.90         -0.09559078457095893     
     Pyridine-Pyridine_TS_0.95         -0.13405022447932424     
     Pyridine-Pyridine_TS_1.00         -0.14775750079024874     
     Pyridine-Pyridine_TS_1.05         -0.14746868498059484     
     Pyridine-Pyridine_TS_1.10          -0.1396208183005001     
     Pyridine-Pyridine_TS_1.25         -0.10240791049000109     
     Pyridine-Pyridine_TS_1.50        -0.053502861090237275     
     Pyridine-Pyridine_TS_2.00        -0.016507358100170677     
      Benzene-Pyridine_TS_0.90         -0.08131998336921242     
      Benzene-Pyridine_TS_0.95         -0.12689252167911036     
      Benzene-Pyridine_TS_1.00          -0.1426903735691667     
      Benzene-Pyridine_TS_1.05          -0.1422526948599625     
      Benzene-Pyridine_TS_1.10         -0.13353815716891404     
      Benzene-Pyridine_TS_1.25          -0.0948918465683164     
      Benzene-Pyridine_TS_1.50          -0.0479078790604035     
      Benzene-Pyridine_TS_2.00         -0.01486660365935677     
     Benzene-Ethyne_CH-pi_0.90         -0.08677405603884836     
     Benzene-Ethyne_CH-pi_0.95         -0.12200237592060148     
     Benzene-Ethyne_CH-pi_1.00         -0.13280418820886553     
     Benzene-Ethyne_CH-pi_1.05         -0.13054173750060727     
     Benzene-Ethyne_CH-pi_1.10         -0.12181611201958731     
     Benzene-Ethyne_CH-pi_1.25         -0.08601888418979797     
     Benzene-Ethyne_CH-pi_1.50         -0.04272405657957279     
     Benzene-Ethyne_CH-pi_2.00         -0.01255876825962332     
         Ethyne-Ethyne_TS_0.90         -0.06813925121059583     
         Ethyne-Ethyne_TS_0.95         -0.07737875257043925     
         Ethyne-Ethyne_TS_1.00         -0.07808549013043375     
         Ethyne-Ethyne_TS_1.05         -0.07413479068054585     
         Ethyne-Ethyne_TS_1.10         -0.06788288024108624     
         Ethyne-Ethyne_TS_1.25         -0.04674692768094246     
         Ethyne-Ethyne_TS_1.50        -0.022678173941130808     
         Ethyne-Ethyne_TS_2.00         -0.00633384671073145     
       Benzene-AcOH_OH-pi_0.90          -0.1777715861408069     
       Benzene-AcOH_OH-pi_0.95         -0.20515725663153717     
       Benzene-AcOH_OH-pi_1.00         -0.21119720913065976     
       Benzene-AcOH_OH-pi_1.05         -0.20507109583104466     
       Benzene-AcOH_OH-pi_1.10          -0.1925649851318667     
       Benzene-AcOH_OH-pi_1.25         -0.14393077993099723     
       Benzene-AcOH_OH-pi_1.50         -0.07916856102201564     
       Benzene-AcOH_OH-pi_2.00         -0.02540289363150805     
      Benzene-AcNH2_NH-pi_0.90         -0.17348178583142726     
      Benzene-AcNH2_NH-pi_0.95         -0.19377674623046914     
      Benzene-AcNH2_NH-pi_1.00         -0.19768468191978172     
      Benzene-AcNH2_NH-pi_1.05          -0.1917691706403275     
      Benzene-AcNH2_NH-pi_1.10         -0.18034196934058855     
      Benzene-AcNH2_NH-pi_1.25         -0.13581545215038204     
      Benzene-AcNH2_NH-pi_1.50         -0.07512884123116237     
      Benzene-AcNH2_NH-pi_2.00        -0.021663607620212133     
      Benzene-Water_OH-pi_0.90          -0.1338811902614907     
      Benzene-Water_OH-pi_0.95         -0.15153394847129675     
      Benzene-Water_OH-pi_1.00         -0.15373392124183738     
      Benzene-Water_OH-pi_1.05         -0.14743585086125677     
      Benzene-Water_OH-pi_1.10         -0.13691118336100772     
      Benzene-Water_OH-pi_1.25         -0.09994525470119697     
      Benzene-Water_OH-pi_1.50         -0.05453305898117833     
      Benzene-Water_OH-pi_2.00         -0.01901202919179923     
       Benzene-MeOH_OH-pi_0.90         -0.15027346159104127     
       Benzene-MeOH_OH-pi_0.95          -0.1778942840705895     
       Benzene-MeOH_OH-pi_1.00         -0.18560096158080341     
       Benzene-MeOH_OH-pi_1.05         -0.18165779953005767     
       Benzene-MeOH_OH-pi_1.10         -0.17137115652030843     
       Benzene-MeOH_OH-pi_1.25         -0.12877360999164011     
       Benzene-MeOH_OH-pi_1.50         -0.07105565387109891     
       Benzene-MeOH_OH-pi_2.00        -0.023565984260585537     
      Benzene-MeNH2_NH-pi_0.90          -0.1000797843712462     
      Benzene-MeNH2_NH-pi_0.95         -0.12833514525163991     
      Benzene-MeNH2_NH-pi_1.00         -0.13742959099045038     
      Benzene-MeNH2_NH-pi_1.05         -0.13503705810171596     
      Benzene-MeNH2_NH-pi_1.10          -0.1256853771205897     
      Benzene-MeNH2_NH-pi_1.25         -0.08791961421184169     
      Benzene-MeNH2_NH-pi_1.50         -0.04286736295080118     
      Benzene-MeNH2_NH-pi_2.00        -0.011689251450206939     
    Benzene-Peptide_NH-pi_0.90         -0.15465780092927162     
    Benzene-Peptide_NH-pi_0.95          -0.2111992399495648     
    Benzene-Peptide_NH-pi_1.00         -0.22866220751984656     
    Benzene-Peptide_NH-pi_1.05         -0.22532966101880447     
    Benzene-Peptide_NH-pi_1.10          -0.2113873246089497     
    Benzene-Peptide_NH-pi_1.25         -0.15361964298972453     
    Benzene-Peptide_NH-pi_1.50         -0.08221129622870649     
    Benzene-Peptide_NH-pi_2.00        -0.027880675038431946     
   Pyridine-Pyridine_CH-N_0.90         -0.12480054074967484     
   Pyridine-Pyridine_CH-N_0.95         -0.16581939034858806     
   Pyridine-Pyridine_CH-N_1.00         -0.17934229385900835     
   Pyridine-Pyridine_CH-N_1.05         -0.16890108455027075     
   Pyridine-Pyridine_CH-N_1.10         -0.15076799084908998     
   Pyridine-Pyridine_CH-N_1.25         -0.09651388074871647     
   Pyridine-Pyridine_CH-N_1.50         -0.04424169185949722     
   Pyridine-Pyridine_CH-N_2.00        -0.011468696548945445     
        Ethyne-Water_CH-O_0.90          -0.1274629773902234     
        Ethyne-Water_CH-O_0.95         -0.13605872314064982     
        Ethyne-Water_CH-O_1.00         -0.13580960493027305     
        Ethyne-Water_CH-O_1.05          -0.1304301395598486     
        Ethyne-Water_CH-O_1.10         -0.12230610925007568     
        Ethyne-Water_CH-O_1.25         -0.09366932851980891     
        Ethyne-Water_CH-O_1.50        -0.055439189889966656     
        Ethyne-Water_CH-O_2.00        -0.021209595940035797     
        Ethyne-AcOH_OH-pi_0.90         -0.22161014022958625     
        Ethyne-AcOH_OH-pi_0.95         -0.23719419738927172     
        Ethyne-AcOH_OH-pi_1.00         -0.23619091314822072     
        Ethyne-AcOH_OH-pi_1.05         -0.22552022087938894     
        Ethyne-AcOH_OH-pi_1.10         -0.20970425192945186     
        Ethyne-AcOH_OH-pi_1.25         -0.15478093368847112     
        Ethyne-AcOH_OH-pi_1.50         -0.08419948030814339     
        Ethyne-AcOH_OH-pi_2.00          -0.0260653032087248     
             Pentane-AcOH_0.90         -0.11369731587183196     
             Pentane-AcOH_0.95         -0.12553196998032945     
             Pentane-AcOH_1.00         -0.12708510406173446     
             Pentane-AcOH_1.05         -0.12239664819026075     
             Pentane-AcOH_1.10         -0.11419786398164433     
             Pentane-AcOH_1.25         -0.08359875087080582     
             Pentane-AcOH_1.50         -0.03738989618159394     
             Pentane-AcOH_2.00        -0.007689562771702185     
            Pentane-AcNH2_0.90           -0.132214419911179     
            Pentane-AcNH2_0.95         -0.15085675701084256     
            Pentane-AcNH2_1.00         -0.15381610993063077     
            Pentane-AcNH2_1.05         -0.14772811393231677     
            Pentane-AcNH2_1.10         -0.13686079393119144     
            Pentane-AcNH2_1.25         -0.09737489313192782     
            Pentane-AcNH2_1.50         -0.04863181162090768     
            Pentane-AcNH2_2.00        -0.012318452330873697     
